V1,location_set_version_id,location_set_id,location_id,parent_id,path_to_top_parent,level,is_estimate,most_detailed,sort_order,location_name,location_ascii_name,location_name_short,location_type_id,location_type,map_id,super_region_id,super_region_name,region_id,region_name,ihme_loc_id,local_id,developed,start_date,end_date,date_inserted,last_updated,last_updated_by,last_updated_action,lancet_label
275,561,22,35504,86,"1,64,73,86,35504",4,1,1,286,Umbria,Umbria,Umbria,3,admin1,"",64,High-income,73,Western Europe,ITA_35504,IT-55,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Umbria
276,561,22,35495,86,"1,64,73,86,35495",4,1,1,287,Valle d'Aosta,Valle d'Aosta,Valle d'Aosta,3,admin1,"",64,High-income,73,Western Europe,ITA_35495,IT-23,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Valle d'Aosta
277,561,22,35500,86,"1,64,73,86,35500",4,1,1,288,Veneto,Veneto,Veneto,3,admin1,"",64,High-income,73,Western Europe,ITA_35500,IT-34,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Veneto
278,561,22,87,73,"1,64,73,87",3,1,1,289,Luxembourg,Luxembourg,Luxembourg,2,admin0,LUX,64,High-income,73,Western Europe,LUX,LUX,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Luxembourg
279,561,22,88,73,"1,64,73,88",3,1,1,290,Malta,Malta,Malta,2,admin0,MLT,64,High-income,73,Western Europe,MLT,MLT,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Malta
280,561,22,367,73,"1,64,73,367",3,1,1,291,Monaco,Monaco,Monaco,2,admin0,"",64,High-income,73,Western Europe,MCO,MCO,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Monaco
281,561,22,89,73,"1,64,73,89",3,1,1,292,Netherlands,Netherlands,Netherlands,2,admin0,NLD,64,High-income,73,Western Europe,NLD,NLD,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Netherlands
282,561,22,90,73,"1,64,73,90",3,1,0,293,Norway,Norway,Norway,2,admin0,NOR,64,High-income,73,Western Europe,NOR,NOR,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Norway
283,561,22,60133,90,"1,64,73,90,60133",4,1,1,294,Agder,Agder,Agder,3,admin1,"",64,High-income,73,Western Europe,NOR_60133,"",1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Agder
284,561,22,60135,90,"1,64,73,90,60135",4,1,1,295,Innlandet,Innlandet,Innlandet,3,admin1,"",64,High-income,73,Western Europe,NOR_60135,"",1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Innlandet
285,561,22,4923,90,"1,64,73,90,4923",4,1,1,296,Møre og Romsdal,More og Romsdal,Møre og Romsdal,3,admin1,NO053,64,High-income,73,Western Europe,NOR_4923,NO-15,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Møre og Romsdal
286,561,22,4926,90,"1,64,73,90,4926",4,1,1,297,Nordland,Nordland,Nordland,3,admin1,NO071,64,High-income,73,Western Europe,NOR_4926,NO-18,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Nordland
287,561,22,4910,90,"1,64,73,90,4910",4,1,1,298,Oslo,Oslo,Oslo,3,admin1,NO011,64,High-income,73,Western Europe,NOR_4910,NO-03,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Oslo
288,561,22,4920,90,"1,64,73,90,4920",4,1,1,299,Rogaland,Rogaland,Rogaland,3,admin1,NO043,64,High-income,73,Western Europe,NOR_4920,NO-11,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Rogaland
289,561,22,60137,90,"1,64,73,90,60137",4,1,1,300,Troms og Finnmark,Troms og Finnmark,Troms/Finnmark,3,admin1,"",64,High-income,73,Western Europe,NOR_60137,"",1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Troms og Finnmark
290,561,22,53432,90,"1,64,73,90,53432",4,1,1,301,Trøndelag,Trondelag,Trøndelag,3,admin1,"",64,High-income,73,Western Europe,NOR_53432,NO-50,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Trøndelag
291,561,22,60134,90,"1,64,73,90,60134",4,1,1,302,Vestfold og Telemark,Vestfold og Telemark,Vestfold/Telemark,3,admin1,"",64,High-income,73,Western Europe,NOR_60134,"",1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Vestfold og Telemark
292,561,22,60132,90,"1,64,73,90,60132",4,1,1,303,Vestland,Vestland,Vestland,3,admin1,"",64,High-income,73,Western Europe,NOR_60132,"",1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Vestland
293,561,22,60136,90,"1,64,73,90,60136",4,1,1,304,Viken,Viken,Viken,3,admin1,"",64,High-income,73,Western Europe,NOR_60136,"",1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Viken
294,561,22,91,73,"1,64,73,91",3,1,1,305,Portugal,Portugal,Portugal,2,admin0,PRT,64,High-income,73,Western Europe,PRT,PRT,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Portugal
295,561,22,396,73,"1,64,73,396",3,1,1,306,San Marino,San Marino,San Marino,2,admin0,"",64,High-income,73,Western Europe,SMR,SMR,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,San Marino
296,561,22,92,73,"1,64,73,92",3,1,1,307,Spain,Spain,Spain,2,admin0,ESP,64,High-income,73,Western Europe,ESP,ESP,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Spain
297,561,22,93,73,"1,64,73,93",3,1,0,308,Sweden,Sweden,Sweden,2,admin0,SWE,64,High-income,73,Western Europe,SWE,SWE,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Sweden
298,561,22,4944,93,"1,64,73,93,4944",4,1,1,309,Stockholm,Stockholm,Stockholm,4,admin2,SE11,64,High-income,73,Western Europe,SWE_4944,SE11,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Stockholm
299,561,22,4940,93,"1,64,73,93,4940",4,1,1,310,Sweden except Stockholm,Sweden except Stockholm,Sweden w/o Stockholm,3,admin1,"",64,High-income,73,Western Europe,SWE_4940,"",1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Sweden except Stockholm
300,561,22,94,73,"1,64,73,94",3,1,1,311,Switzerland,Switzerland,Switzerland,2,admin0,CHE,64,High-income,73,Western Europe,CHE,CHE,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Switzerland
301,561,22,95,73,"1,64,73,95",3,1,0,312,United Kingdom,United Kingdom,United Kingdom,2,admin0,GBR,64,High-income,73,Western Europe,GBR,GBR,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,UK
302,561,22,4749,95,"1,64,73,95,4749",4,1,0,313,England,England,England,3,admin1,"",64,High-income,73,Western Europe,GBR_4749,ENG,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,England
303,561,22,4621,4749,"1,64,73,95,4749,4621",5,1,0,314,East Midlands,East Midlands,E Midlands,3,admin1,"",64,High-income,73,Western Europe,GBR_4621,UKF,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,East Midlands
304,561,22,44697,4621,"1,64,73,95,4749,4621,44697",6,1,1,315,Derby,Derby,Derby,16,health_districts,"",64,High-income,73,Western Europe,GBR_44697,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Derby
305,561,22,44698,4621,"1,64,73,95,4749,4621,44698",6,1,1,316,Derbyshire,Derbyshire,Derbyshire,16,health_districts,"",64,High-income,73,Western Europe,GBR_44698,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Derbyshire
306,561,22,44701,4621,"1,64,73,95,4749,4621,44701",6,1,1,317,Leicester,Leicester,Leicester,16,health_districts,"",64,High-income,73,Western Europe,GBR_44701,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Leicester
307,561,22,44694,4621,"1,64,73,95,4749,4621,44694",6,1,1,318,Leicestershire,Leicestershire,Leicestershire,16,health_districts,"",64,High-income,73,Western Europe,GBR_44694,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Leicestershire
308,561,22,44695,4621,"1,64,73,95,4749,4621,44695",6,1,1,319,Lincolnshire,Lincolnshire,Lincolnshire,16,health_districts,"",64,High-income,73,Western Europe,GBR_44695,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Lincolnshire
309,561,22,44693,4621,"1,64,73,95,4749,4621,44693",6,1,1,320,Northamptonshire,Northamptonshire,Northamptonshire,16,health_districts,"",64,High-income,73,Western Europe,GBR_44693,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Northamptonshire
310,561,22,44700,4621,"1,64,73,95,4749,4621,44700",6,1,1,321,Nottingham,Nottingham,Nottingham,16,health_districts,"",64,High-income,73,Western Europe,GBR_44700,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Nottingham
311,561,22,44699,4621,"1,64,73,95,4749,4621,44699",6,1,1,322,Nottinghamshire,Nottinghamshire,Nottinghamshire,16,health_districts,"",64,High-income,73,Western Europe,GBR_44699,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Nottinghamshire
312,561,22,44696,4621,"1,64,73,95,4749,4621,44696",6,1,1,323,Rutland,Rutland,Rutland,16,health_districts,"",64,High-income,73,Western Europe,GBR_44696,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Rutland
313,561,22,4623,4749,"1,64,73,95,4749,4623",5,1,0,324,East of England,East of England,E England,3,admin1,"",64,High-income,73,Western Europe,GBR_4623,UKH,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,East of England
314,561,22,44716,4623,"1,64,73,95,4749,4623,44716",6,1,1,325,Bedford,Bedford,Bedford,16,health_districts,"",64,High-income,73,Western Europe,GBR_44716,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Bedford
315,561,22,44721,4623,"1,64,73,95,4749,4623,44721",6,1,1,326,Cambridgeshire,Cambridgeshire,Cambridgeshire,16,health_districts,"",64,High-income,73,Western Europe,GBR_44721,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Cambridgeshire
316,561,22,44717,4623,"1,64,73,95,4749,4623,44717",6,1,1,327,Central Bedfordshire,Central Bedfordshire,Cen Bedfordshire,16,health_districts,"",64,High-income,73,Western Europe,GBR_44717,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Central Bedfordshire
317,561,22,44720,4623,"1,64,73,95,4749,4623,44720",6,1,1,328,Essex,Essex,Essex,16,health_districts,"",64,High-income,73,Western Europe,GBR_44720,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Essex
318,561,22,44719,4623,"1,64,73,95,4749,4623,44719",6,1,1,329,Hertfordshire,Hertfordshire,Hertfordshire,16,health_districts,"",64,High-income,73,Western Europe,GBR_44719,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Hertfordshire
319,561,22,44726,4623,"1,64,73,95,4749,4623,44726",6,1,1,330,Luton,Luton,Luton,16,health_districts,"",64,High-income,73,Western Europe,GBR_44726,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Luton
320,561,22,44723,4623,"1,64,73,95,4749,4623,44723",6,1,1,331,Norfolk,Norfolk,Norfolk,16,health_districts,"",64,High-income,73,Western Europe,GBR_44723,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Norfolk
321,561,22,44725,4623,"1,64,73,95,4749,4623,44725",6,1,1,332,Peterborough,Peterborough,Peterborough,16,health_districts,"",64,High-income,73,Western Europe,GBR_44725,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Peterborough
322,561,22,44724,4623,"1,64,73,95,4749,4623,44724",6,1,1,333,Southend-on-Sea,Southend-on-Sea,Southend-on-Sea,16,health_districts,"",64,High-income,73,Western Europe,GBR_44724,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Southend-on-Sea
323,561,22,44718,4623,"1,64,73,95,4749,4623,44718",6,1,1,334,Suffolk,Suffolk,Suffolk,16,health_districts,"",64,High-income,73,Western Europe,GBR_44718,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Suffolk
324,561,22,44722,4623,"1,64,73,95,4749,4623,44722",6,1,1,335,Thurrock,Thurrock,Thurrock,16,health_districts,"",64,High-income,73,Western Europe,GBR_44722,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Thurrock
325,561,22,4624,4749,"1,64,73,95,4749,4624",5,1,0,336,Greater London,Greater London,Greater London,3,admin1,"",64,High-income,73,Western Europe,GBR_4624,UKI,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Greater London
326,561,22,44754,4624,"1,64,73,95,4749,4624,44754",6,1,1,337,Barking and Dagenham,Barking and Dagenham,Barking & Dagenham,16,health_districts,"",64,High-income,73,Western Europe,GBR_44754,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Barking and Dagenham
327,561,22,44729,4624,"1,64,73,95,4749,4624,44729",6,1,1,338,Barnet,Barnet,Barnet,16,health_districts,"",64,High-income,73,Western Europe,GBR_44729,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Barnet
328,561,22,44732,4624,"1,64,73,95,4749,4624,44732",6,1,1,339,Bexley,Bexley,Bexley,16,health_districts,"",64,High-income,73,Western Europe,GBR_44732,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Bexley
329,561,22,44735,4624,"1,64,73,95,4749,4624,44735",6,1,1,340,Brent,Brent,Brent,16,health_districts,"",64,High-income,73,Western Europe,GBR_44735,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Brent
330,561,22,44731,4624,"1,64,73,95,4749,4624,44731",6,1,1,341,Bromley,Bromley,Bromley,16,health_districts,"",64,High-income,73,Western Europe,GBR_44731,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Bromley
331,561,22,44748,4624,"1,64,73,95,4749,4624,44748",6,1,1,342,Camden,Camden,Camden,16,health_districts,"",64,High-income,73,Western Europe,GBR_44748,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Camden
332,561,22,44742,4624,"1,64,73,95,4749,4624,44742",6,1,1,343,Croydon,Croydon,Croydon,16,health_districts,"",64,High-income,73,Western Europe,GBR_44742,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Croydon
333,561,22,44744,4624,"1,64,73,95,4749,4624,44744",6,1,1,344,Ealing,Ealing,Ealing,16,health_districts,"",64,High-income,73,Western Europe,GBR_44744,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Ealing
334,561,22,44741,4624,"1,64,73,95,4749,4624,44741",6,1,1,345,Enfield,Enfield,Enfield,16,health_districts,"",64,High-income,73,Western Europe,GBR_44741,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Enfield
335,561,22,44745,4624,"1,64,73,95,4749,4624,44745",6,1,1,346,Greenwich,Greenwich,Greenwich,16,health_districts,"",64,High-income,73,Western Europe,GBR_44745,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Greenwich
336,561,22,44756,4624,"1,64,73,95,4749,4624,44756",6,1,1,347,Hackney,Hackney,Hackney,16,health_districts,"",64,High-income,73,Western Europe,GBR_44756,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Hackney
337,561,22,44743,4624,"1,64,73,95,4749,4624,44743",6,1,1,348,Hammersmith and Fulham,Hammersmith and Fulham,Hammersmith & Fulham,16,health_districts,"",64,High-income,73,Western Europe,GBR_44743,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Hammersmith and Fulham
338,561,22,44755,4624,"1,64,73,95,4749,4624,44755",6,1,1,349,Haringey,Haringey,Haringey,16,health_districts,"",64,High-income,73,Western Europe,GBR_44755,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Haringey
339,561,22,44740,4624,"1,64,73,95,4749,4624,44740",6,1,1,350,Harrow,Harrow,Harrow,16,health_districts,"",64,High-income,73,Western Europe,GBR_44740,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Harrow
340,561,22,44737,4624,"1,64,73,95,4749,4624,44737",6,1,1,351,Havering,Havering,Havering,16,health_districts,"",64,High-income,73,Western Europe,GBR_44737,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Havering
341,561,22,44736,4624,"1,64,73,95,4749,4624,44736",6,1,1,352,Hillingdon,Hillingdon,Hillingdon,16,health_districts,"",64,High-income,73,Western Europe,GBR_44736,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Hillingdon
342,561,22,44751,4624,"1,64,73,95,4749,4624,44751",6,1,1,353,Hounslow,Hounslow,Hounslow,16,health_districts,"",64,High-income,73,Western Europe,GBR_44751,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Hounslow
343,561,22,44757,4624,"1,64,73,95,4749,4624,44757",6,1,1,354,Islington,Islington,Islington,16,health_districts,"",64,High-income,73,Western Europe,GBR_44757,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Islington
344,561,22,44728,4624,"1,64,73,95,4749,4624,44728",6,1,1,355,Kensington and Chelsea,Kensington and Chelsea,Kensington & Chelsea,16,health_districts,"",64,High-income,73,Western Europe,GBR_44728,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Kensington and Chelsea
345,561,22,44738,4624,"1,64,73,95,4749,4624,44738",6,1,1,356,Kingston upon Thames,Kingston upon Thames,Kingston upon Thames,16,health_districts,"",64,High-income,73,Western Europe,GBR_44738,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Kingston upon Thames
346,561,22,44749,4624,"1,64,73,95,4749,4624,44749",6,1,1,357,Lambeth,Lambeth,Lambeth,16,health_districts,"",64,High-income,73,Western Europe,GBR_44749,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Lambeth
347,561,22,44750,4624,"1,64,73,95,4749,4624,44750",6,1,1,358,Lewisham,Lewisham,Lewisham,16,health_districts,"",64,High-income,73,Western Europe,GBR_44750,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Lewisham
348,561,22,44734,4624,"1,64,73,95,4749,4624,44734",6,1,1,359,Merton,Merton,Merton,16,health_districts,"",64,High-income,73,Western Europe,GBR_44734,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Merton
349,561,22,44753,4624,"1,64,73,95,4749,4624,44753",6,1,1,360,Newham,Newham,Newham,16,health_districts,"",64,High-income,73,Western Europe,GBR_44753,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Newham
350,561,22,44733,4624,"1,64,73,95,4749,4624,44733",6,1,1,361,Redbridge,Redbridge,Redbridge,16,health_districts,"",64,High-income,73,Western Europe,GBR_44733,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Redbridge
351,561,22,44727,4624,"1,64,73,95,4749,4624,44727",6,1,1,362,Richmond upon Thames,Richmond upon Thames,Richmond upon Thames,16,health_districts,"",64,High-income,73,Western Europe,GBR_44727,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Richmond upon Thames
352,561,22,44752,4624,"1,64,73,95,4749,4624,44752",6,1,1,363,Southwark,Southwark,Southwark,16,health_districts,"",64,High-income,73,Western Europe,GBR_44752,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Southwark
353,561,22,44739,4624,"1,64,73,95,4749,4624,44739",6,1,1,364,Sutton,Sutton,Sutton,16,health_districts,"",64,High-income,73,Western Europe,GBR_44739,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Sutton
354,561,22,44758,4624,"1,64,73,95,4749,4624,44758",6,1,1,365,Tower Hamlets,Tower Hamlets,Tower Hamlets,16,health_districts,"",64,High-income,73,Western Europe,GBR_44758,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Tower Hamlets
355,561,22,44747,4624,"1,64,73,95,4749,4624,44747",6,1,1,366,Waltham Forest,Waltham Forest,Waltham Forest,16,health_districts,"",64,High-income,73,Western Europe,GBR_44747,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Waltham Forest
356,561,22,44746,4624,"1,64,73,95,4749,4624,44746",6,1,1,367,Wandsworth,Wandsworth,Wandsworth,16,health_districts,"",64,High-income,73,Western Europe,GBR_44746,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Wandsworth
357,561,22,44730,4624,"1,64,73,95,4749,4624,44730",6,1,1,368,Westminster,Westminster,Westminster,16,health_districts,"",64,High-income,73,Western Europe,GBR_44730,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Westminster
358,561,22,4618,4749,"1,64,73,95,4749,4618",5,1,0,369,North East England,North East England,NE England,3,admin1,"",64,High-income,73,Western Europe,GBR_4618,UKC,1,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,North East England
359,561,22,44649,4618,"1,64,73,95,4749,4618,44649",6,1,1,370,County Durham,County Durham,County Durham,16,health_districts,"",64,High-income,73,Western Europe,GBR_44649,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,County Durham
360,561,22,44643,4618,"1,64,73,95,4749,4618,44643",6,1,1,371,Darlington,Darlington,Darlington,16,health_districts,"",64,High-income,73,Western Europe,GBR_44643,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Darlington
361,561,22,44650,4618,"1,64,73,95,4749,4618,44650",6,1,1,372,Gateshead,Gateshead,Gateshead,16,health_districts,"",64,High-income,73,Western Europe,GBR_44650,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Gateshead
362,561,22,44654,4618,"1,64,73,95,4749,4618,44654",6,1,1,373,Hartlepool,Hartlepool,Hartlepool,16,health_districts,"",64,High-income,73,Western Europe,GBR_44654,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Hartlepool
363,561,22,44651,4618,"1,64,73,95,4749,4618,44651",6,1,1,374,Middlesbrough,Middlesbrough,Middlesbrough,16,health_districts,"",64,High-income,73,Western Europe,GBR_44651,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Middlesbrough
364,561,22,44646,4618,"1,64,73,95,4749,4618,44646",6,1,1,375,Newcastle upon Tyne,Newcastle upon Tyne,Newcastle upon Tyne,16,health_districts,"",64,High-income,73,Western Europe,GBR_44646,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Newcastle upon Tyne
